Timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,interval
2023-08-07 09:30:00-04:00,87.84549713134766,87.84549713134766,87.57550048828125,87.61930084228516,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:32:00-04:00,87.59020233154297,87.67780303955078,87.54280090332031,87.67780303955078,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:34:00-04:00,87.74349975585938,87.74349975585938,87.63030242919922,87.63030242919922,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:36:00-04:00,87.61579895019531,87.61930084228516,87.55380249023438,87.56099700927734,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:38:00-04:00,87.58290100097656,87.70709991455078,87.58290100097656,87.68509674072266,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:40:00-04:00,87.68499755859375,87.70690155029297,87.66310119628906,87.66310119628906,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:42:00-04:00,87.61930084228516,87.67400360107422,87.61930084228516,87.67060089111328,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:44:00-04:00,87.61579895019531,87.61579895019531,87.56819915771484,87.59010314941406,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:46:00-04:00,87.63770294189453,87.65969848632812,87.52469635009766,87.52469635009766,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:48:00-04:00,87.53189849853516,87.55380249023438,87.51709747314453,87.5280990600586,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:50:00-04:00,87.53929901123047,87.53929901123047,87.44439697265625,87.46630096435547,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:52:00-04:00,87.47730255126953,87.48819732666016,87.4114990234375,87.4114990234375,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:54:00-04:00,87.37879943847656,87.38259887695312,87.30940246582031,87.38259887695312,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:56:00-04:00,87.37529754638672,87.4478988647461,87.37529754638672,87.4114990234375,0,0.0,0.0,^BCBCLI,2m
2023-08-07 09:58:00-04:00,87.45159912109375,87.45159912109375,87.25450134277344,87.30560302734375,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:00:00-04:00,87.30580139160156,87.33509826660156,87.17449951171875,87.17449951171875,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:02:00-04:00,87.1707992553711,87.17400360107422,87.13790130615234,87.16339874267578,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:04:00-04:00,87.24359893798828,87.24359893798828,87.11990356445312,87.1270980834961,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:06:00-04:00,87.07620239257812,87.21089935302734,87.07620239257812,87.21089935302734,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:08:00-04:00,87.2145004272461,87.29460144042969,87.21430206298828,87.21430206298828,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:10:00-04:00,87.23999786376953,87.38240051269531,87.23639678955078,87.36399841308594,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:12:00-04:00,87.30580139160156,87.3821029663086,87.27259826660156,87.29080200195312,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:14:00-04:00,87.29820251464844,87.33450317382812,87.27269744873047,87.27269744873047,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:16:00-04:00,87.19249725341797,87.19979858398438,87.15959930419922,87.18160247802734,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:18:00-04:00,87.18890380859375,87.23639678955078,87.18890380859375,87.23639678955078,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:20:00-04:00,87.24739837646484,87.24739837646484,87.15599822998047,87.16719818115234,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:22:00-04:00,87.15599822998047,87.15599822998047,87.0613021850586,87.10489654541016,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:24:00-04:00,87.13400268554688,87.23639678955078,87.11239624023438,87.21070098876953,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:26:00-04:00,87.21800231933594,87.3052978515625,87.20349884033203,87.26899719238281,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:28:00-04:00,87.22899627685547,87.22899627685547,87.16719818115234,87.185302734375,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:30:00-04:00,87.20349884033203,87.20349884033203,87.07949829101562,87.14530181884766,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:32:00-04:00,87.185302734375,87.18910217285156,87.1052017211914,87.1052017211914,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:34:00-04:00,87.10140228271484,87.11979675292969,87.07230377197266,87.07230377197266,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:36:00-04:00,87.12370300292969,87.17440032958984,87.12370300292969,87.13040161132812,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:38:00-04:00,87.22869873046875,87.24710083007812,87.18509674072266,87.20700073242188,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:40:00-04:00,87.20320129394531,87.27619934082031,87.20320129394531,87.27619934082031,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:42:00-04:00,87.31289672851562,87.3927993774414,87.31289672851562,87.34919738769531,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:44:00-04:00,87.36029815673828,87.36029815673828,87.2582015991211,87.27649688720703,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:46:00-04:00,87.29460144042969,87.3821029663086,87.29460144042969,87.33110046386719,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:48:00-04:00,87.34200286865234,87.41480255126953,87.34200286865234,87.35299682617188,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:50:00-04:00,87.34919738769531,87.3749008178711,87.32009887695312,87.33110046386719,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:52:00-04:00,87.32009887695312,87.33110046386719,87.25450134277344,87.25450134277344,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:54:00-04:00,87.18890380859375,87.18890380859375,87.11239624023438,87.1343002319336,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:56:00-04:00,87.185302734375,87.2656021118164,87.185302734375,87.24019622802734,0,0.0,0.0,^BCBCLI,2m
2023-08-07 10:58:00-04:00,87.22200012207031,87.25090026855469,87.2072982788086,87.23300170898438,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:00:00-04:00,87.22200012207031,87.22200012207031,87.08699798583984,87.08699798583984,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:02:00-04:00,87.18160247802734,87.18160247802734,87.13790130615234,87.17440032958984,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:04:00-04:00,87.1415023803711,87.20349884033203,87.07579803466797,87.19629669189453,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:06:00-04:00,87.14530181884766,87.16349792480469,87.068603515625,87.068603515625,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:08:00-04:00,87.0647964477539,87.15239715576172,87.0647964477539,87.15239715576172,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:10:00-04:00,87.13780212402344,87.15979766845703,87.11979675292969,87.1270980834961,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:12:00-04:00,87.16000366210938,87.16349792480469,87.10530090332031,87.13089752197266,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:14:00-04:00,87.11990356445312,87.15280151367188,87.0907974243164,87.15280151367188,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:16:00-04:00,87.14929962158203,87.31320190429688,87.14929962158203,87.2802963256836,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:18:00-04:00,87.28759765625,87.29850006103516,87.2656021118164,87.28379821777344,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:20:00-04:00,87.3386001586914,87.37149810791016,87.3386001586914,87.34590148925781,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:22:00-04:00,87.36060333251953,87.48809814453125,87.34609985351562,87.45549774169922,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:24:00-04:00,87.50289916992188,87.52100372314453,87.46279907226562,87.47000122070312,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:26:00-04:00,87.45549774169922,87.45549774169922,87.33519744873047,87.33519744873047,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:28:00-04:00,87.38629913330078,87.39720153808594,87.29850006103516,87.3134994506836,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:30:00-04:00,87.30259704589844,87.36810302734375,87.30259704589844,87.35359954833984,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:32:00-04:00,87.3718032836914,87.37529754638672,87.25489807128906,87.26589965820312,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:34:00-04:00,87.25140380859375,87.28780364990234,87.2477035522461,87.25489807128906,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:36:00-04:00,87.22579956054688,87.3572006225586,87.22579956054688,87.3572006225586,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:38:00-04:00,87.36430358886719,87.38990020751953,87.30609893798828,87.30609893798828,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:40:00-04:00,87.29879760742188,87.34619903564453,87.25869750976562,87.32430267333984,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:42:00-04:00,87.34619903564453,87.36430358886719,87.3313980102539,87.36430358886719,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:44:00-04:00,87.34619903564453,87.3718032836914,87.3279037475586,87.3718032836914,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:46:00-04:00,87.41539764404297,87.45929718017578,87.41539764404297,87.45189666748047,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:48:00-04:00,87.47019958496094,87.49929809570312,87.45570373535156,87.45570373535156,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:50:00-04:00,87.45210266113281,87.57630157470703,87.45210266113281,87.5470962524414,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:52:00-04:00,87.52870178222656,87.5470962524414,87.51419830322266,87.51419830322266,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:54:00-04:00,87.52870178222656,87.52870178222656,87.4375991821289,87.4375991821289,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:56:00-04:00,87.41560363769531,87.45950317382812,87.41210174560547,87.42659759521484,0,0.0,0.0,^BCBCLI,2m
2023-08-07 11:58:00-04:00,87.39019775390625,87.41560363769531,87.37200164794922,87.41560363769531,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:00:00-04:00,87.3936996459961,87.5105972290039,87.3936996459961,87.5105972290039,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:02:00-04:00,87.46299743652344,87.50689697265625,87.45210266113281,87.49960327148438,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:04:00-04:00,87.50689697265625,87.5105972290039,87.47049713134766,87.48509979248047,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:06:00-04:00,87.49590301513672,87.49590301513672,87.41919708251953,87.43379974365234,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:08:00-04:00,87.41560363769531,87.4666976928711,87.4009017944336,87.4666976928711,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:10:00-04:00,87.51470184326172,87.57980346679688,87.51470184326172,87.56510162353516,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:12:00-04:00,87.48860168457031,87.49960327148438,87.48139953613281,87.48139953613281,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:14:00-04:00,87.48870086669922,87.49970245361328,87.43779754638672,87.44499969482422,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:16:00-04:00,87.49240112304688,87.52179718017578,87.470703125,87.470703125,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:18:00-04:00,87.46710205078125,87.60209655761719,87.46710205078125,87.60209655761719,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:20:00-04:00,87.57270050048828,87.66410064697266,87.57270050048828,87.66410064697266,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:22:00-04:00,87.6604995727539,87.6604995727539,87.62020111083984,87.64209747314453,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:24:00-04:00,87.6676025390625,87.67500305175781,87.59490203857422,87.59490203857422,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:26:00-04:00,87.63140106201172,87.63140106201172,87.5728988647461,87.5802993774414,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:28:00-04:00,87.55480194091797,87.5802993774414,87.5438003540039,87.5510025024414,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:30:00-04:00,87.54740142822266,87.54740142822266,87.51090240478516,87.51090240478516,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:32:00-04:00,87.5071029663086,87.51840209960938,87.5,87.50740051269531,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:34:00-04:00,87.5,87.5,87.46710205078125,87.48899841308594,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:36:00-04:00,87.47799682617188,87.47799682617188,87.45610046386719,87.45610046386719,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:38:00-04:00,87.47059631347656,87.52189636230469,87.47059631347656,87.51090240478516,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:40:00-04:00,87.49639892578125,87.6312026977539,87.49639892578125,87.61299896240234,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:42:00-04:00,87.60559844970703,87.60559844970703,87.5071029663086,87.54000091552734,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:44:00-04:00,87.52559661865234,87.6052017211914,87.5071029663086,87.6052017211914,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:46:00-04:00,87.61239624023438,87.65599822998047,87.61239624023438,87.65599822998047,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:48:00-04:00,87.63410186767578,87.67060089111328,87.63410186767578,87.66349792480469,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:50:00-04:00,87.65630340576172,87.65630340576172,87.59429931640625,87.59429931640625,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:52:00-04:00,87.56510162353516,87.65249633789062,87.56510162353516,87.65249633789062,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:54:00-04:00,87.63790130615234,87.65979766845703,87.61589813232422,87.61959838867188,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:56:00-04:00,87.58679962158203,87.61239624023438,87.58679962158203,87.61239624023438,0,0.0,0.0,^BCBCLI,2m
2023-08-07 12:58:00-04:00,87.62339782714844,87.6416015625,87.597900390625,87.6270980834961,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:00:00-04:00,87.6343002319336,87.66719818115234,87.6270980834961,87.6270980834961,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:02:00-04:00,87.6416015625,87.64520263671875,87.59429931640625,87.60160064697266,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:04:00-04:00,87.6052017211914,87.6052017211914,87.59049987792969,87.59400177001953,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:06:00-04:00,87.60870361328125,87.61959838867188,87.5978012084961,87.61589813232422,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:08:00-04:00,87.59429931640625,87.65249633789062,87.59429931640625,87.65249633789062,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:10:00-04:00,87.65599822998047,87.65599822998047,87.64510345458984,87.65249633789062,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:12:00-04:00,87.64510345458984,87.71800231933594,87.64510345458984,87.67420196533203,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:14:00-04:00,87.64129638671875,87.67040252685547,87.61589813232422,87.67040252685547,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:16:00-04:00,87.65249633789062,87.71430206298828,87.64129638671875,87.71430206298828,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:18:00-04:00,87.69239807128906,87.76909637451172,87.69239807128906,87.73970031738281,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:20:00-04:00,87.74710083007812,87.78359985351562,87.74340057373047,87.77629852294922,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:22:00-04:00,87.78720092773438,87.80919647216797,87.78359985351562,87.79820251464844,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:24:00-04:00,87.78720092773438,87.79080200195312,87.77249908447266,87.78350067138672,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:26:00-04:00,87.77980041503906,87.78350067138672,87.75789642333984,87.77249908447266,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:28:00-04:00,87.7760009765625,87.80919647216797,87.7760009765625,87.78720092773438,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:30:00-04:00,87.79820251464844,87.84919738769531,87.79450225830078,87.84919738769531,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:32:00-04:00,87.85299682617188,87.85299682617188,87.82009887695312,87.82009887695312,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:34:00-04:00,87.75090026855469,87.75810241699219,87.73249816894531,87.75810241699219,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:36:00-04:00,87.7654037475586,87.79080200195312,87.74710083007812,87.7615966796875,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:38:00-04:00,87.74710083007812,87.77629852294922,87.73999786376953,87.77629852294922,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:40:00-04:00,87.77259826660156,87.79100036621094,87.7654037475586,87.7654037475586,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:42:00-04:00,87.75090026855469,87.76190185546875,87.71800231933594,87.72530364990234,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:44:00-04:00,87.70709991455078,87.70709991455078,87.6416015625,87.65630340576172,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:46:00-04:00,87.6854019165039,87.7072982788086,87.65630340576172,87.65630340576172,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:48:00-04:00,87.64910125732422,87.6781997680664,87.6416015625,87.6781997680664,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:50:00-04:00,87.68920135498047,87.68920135498047,87.62339782714844,87.62339782714844,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:52:00-04:00,87.58709716796875,87.60870361328125,87.57610321044922,87.60140228271484,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:54:00-04:00,87.60870361328125,87.60870361328125,87.59049987792969,87.60140228271484,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:56:00-04:00,87.62339782714844,87.62689971923828,87.61239624023438,87.61239624023438,0,0.0,0.0,^BCBCLI,2m
2023-08-07 13:58:00-04:00,87.59429931640625,87.5979995727539,87.55039978027344,87.5979995727539,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:00:00-04:00,87.58329772949219,87.59429931640625,87.56510162353516,87.58670043945312,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:02:00-04:00,87.5687026977539,87.5687026977539,87.51029968261719,87.5322036743164,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:04:00-04:00,87.54299926757812,87.54299926757812,87.4884033203125,87.4884033203125,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:06:00-04:00,87.47360229492188,87.47360229492188,87.39350128173828,87.39350128173828,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:08:00-04:00,87.42259979248047,87.42639923095703,87.40809631347656,87.41539764404297,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:10:00-04:00,87.44450378417969,87.51750183105469,87.44450378417969,87.50289916992188,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:12:00-04:00,87.51020050048828,87.51020050048828,87.41919708251953,87.41919708251953,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:14:00-04:00,87.44110107421875,87.50689697265625,87.44110107421875,87.4739990234375,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:16:00-04:00,87.48860168457031,87.49590301513672,87.40859985351562,87.46710205078125,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:18:00-04:00,87.47059631347656,87.48179626464844,87.43789672851562,87.45989990234375,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:20:00-04:00,87.48179626464844,87.48529815673828,87.46710205078125,87.46710205078125,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:22:00-04:00,87.5,87.5,87.44529724121094,87.44529724121094,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:24:00-04:00,87.43769836425781,87.43769836425781,87.38349914550781,87.38349914550781,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:26:00-04:00,87.39089965820312,87.40910339355469,87.37640380859375,87.40910339355469,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:28:00-04:00,87.43479919433594,87.4894027709961,87.43479919433594,87.45359802246094,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:30:00-04:00,87.47899627685547,87.60669708251953,87.46440124511719,87.60669708251953,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:32:00-04:00,87.62879943847656,87.66889953613281,87.62149810791016,87.66169738769531,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:34:00-04:00,87.66519927978516,87.67620086669922,87.65409851074219,87.65409851074219,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:36:00-04:00,87.65789794921875,87.68699645996094,87.65789794921875,87.66169738769531,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:38:00-04:00,87.654296875,87.67240142822266,87.654296875,87.66889953613281,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:40:00-04:00,87.65789794921875,87.68350219726562,87.65769958496094,87.68350219726562,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:42:00-04:00,87.67970275878906,87.6946029663086,87.66889953613281,87.68730163574219,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:44:00-04:00,87.67240142822266,87.69080352783203,87.66889953613281,87.67980194091797,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:46:00-04:00,87.71640014648438,87.75640106201172,87.71640014648438,87.71990203857422,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:48:00-04:00,87.70899963378906,87.70899963378906,87.69080352783203,87.70539855957031,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:50:00-04:00,87.71269989013672,87.71640014648438,87.69080352783203,87.71640014648438,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:52:00-04:00,87.71610260009766,87.75640106201172,87.71610260009766,87.75640106201172,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:54:00-04:00,87.78189849853516,87.80750274658203,87.78189849853516,87.79640197753906,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:56:00-04:00,87.7854995727539,87.8113021850586,87.77839660644531,87.8113021850586,0,0.0,0.0,^BCBCLI,2m
2023-08-07 14:58:00-04:00,87.82230377197266,87.82929992675781,87.82230377197266,87.82929992675781,0,0.0,0.0,^BCBCLI,2m
2023-08-07 15:00:00-04:00,87.83679962158203,87.84770202636719,87.83679962158203,87.84770202636719,0,0.0,0.0,^BCBCLI,2m
2023-08-07 15:02:00-04:00,87.83309936523438,87.83309936523438,87.8114013671875,87.82240295410156,0,0.0,0.0,^BCBCLI,2m
2023-08-07 15:04:00-04:00,87.82959747314453,87.8333969116211,87.79679870605469,87.79679870605469,0,0.0,0.0,^BCBCLI,2m
2023-08-07 15:06:00-04:00,87.78949737548828,87.80400085449219,87.78949737548828,87.80400085449219,0,0.0,0.0,^BCBCLI,2m
2023-08-07 15:08:00-04:00,87.79299926757812,87.79299926757812,87.75659942626953,87.75659942626953,0,0.0,0.0,^BCBCLI,2m
2023-08-07 15:10:00-04:00,87.7676010131836,87.77850341796875,87.7676010131836,87.77110290527344,0,0.0,0.0,^BCBCLI,2m
2023-08-07 15:12:00-04:00,87.76390075683594,87.76390075683594,87.74199676513672,87.74199676513672,0,0.0,0.0,^BCBCLI,2m
2023-08-07 15:14:00-04:00,87.74189758300781,87.74189758300781,87.73470306396484,87.73470306396484,0,0.0,0.0,^BCBCLI,2m
2023-08-08 09:30:00-04:00,86.41680145263672,86.41680145263672,86.32959747314453,86.35489654541016,0,0.0,0.0,^BCBCLI,2m
2023-08-08 09:32:00-04:00,86.3219985961914,86.3219985961914,86.15789794921875,86.20899963378906,0,0.0,0.0,^BCBCLI,2m
